place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,,,
111,Kampoeng Kopi Banaran,"Kampoeng Kopi Banaran, sebuah agro wisata perkebunan kopi di Kabupaten Semarang. Tempat wisata ini memiliki luas 462 hektar yang sebagian dijadikan resort dan tempat wisata. Lokasinya berada di Areal Perkebunan Kopi Kebun Getas Afdeling Assinan tepatnya Jl. Raya Semarang â€“ Solo Km. 35. Lokasi Kampoeng Kopi Banaran yang berada di ketinggian 480 â€“ 600m dpl membuat suhu udara disana sejuk antara 23ÂºC â€“ 27ÂºC. Jadi cocok banget buat pelesir mencari udara dingin dan segar dengan pemandangan indah. Menghilangkan penat kesibukan Kota besar, di tengah perkebunan yang asri.","Budaya,Taman Hiburan",Semarang,"Rp200,000",4.4,"Jl. Raya Bawen - Solo KM 1,5 Bawen, Gentong, Asinan, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/111.%20Kampoeng%20Kopi%20Banaran/main/Kampoeng-Kopi-Banaran-semarang.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/111.%20Kampoeng%20Kopi%20Banaran/gallery_photo/60659fe5bbfaf.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/111.%20Kampoeng%20Kopi%20Banaran/gallery_photo/62496a8bf24e7.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/111.%20Kampoeng%20Kopi%20Banaran/gallery_photo/6991.jpg,,,https://www.google.com/maps/search/Kampoeng+Kopi+Banaran
112,Kampoeng Rawa,"Kampoeng Rawa (disebut juga Kampung Rawa) adalah objek wisata di Ambarawa, Jawa Tengah, yang terletak di sabuk hijau di sekitar Danau Rawa Pening. Dibuka pada Agustus 2012, tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh Artha Prima Credit Union. Kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut. Fasilitasnya meliputi restoran mengapung, pendopo, pusat kerajinan, tempat memancing, dan dok. Pada hari libur, tempat ini dikunjungi oleh ratusan pengunjung. Kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya.",Cagar Alam,Semarang,"Rp3,000",4.3,"Jl. Jend. M Sarbini No.KM.3, Tambakrejo, Tambakboyo, Kec. Ambarawa, Kabupaten Semarang, Jawa Tengah 50612",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/112.%20Kampoeng%20Rawa/main/suasana-di-dalam-resto-apung.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/112.%20Kampoeng%20Rawa/gallery_photo/4.bp_.blogspot-com.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/112.%20Kampoeng%20Rawa/gallery_photo/Icon-Kampung-Rawa-Ambarawa-by-Gmap.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/112.%20Kampoeng%20Rawa/gallery_photo/wisata-apung-kampung.jpg,,,https://www.google.com/maps/search/Kampoeng+Rawa
113,Obyek Wisata Goa Kreo,"Goa Kreo Semarang yang berada di ibukota Jawa Tengah ini begitu hit di kalangan netizen. Tak heran jika cuaca cerah, antrian menuju ke sana begitu mengular. Meski tak ada angkutan umum menuju ke sana, tak menghalangi rasa penasaran wisatawan. Gua ini terbentuk secara alami yang membedakan gua ini dengan gua lainnya adalah letaknya. lokasinya terletak di tengah waduk jatibarang, sebuah bendungan yang membendung Sungai Kreo.","Budaya,Cagar Alam",Semarang,"Rp5,500",4.3,"Jl. Raya Goa Kreo, Kandri, Kec. Gn. Pati, Kota Semarang, Jawa Tengah 50222",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/113.%20Obyek%20Wisata%20Goa%20Kreo/main/Wisata-Goa-Kreo-Semarang.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/113.%20Obyek%20Wisata%20Goa%20Kreo/gallery_photo/Daya-Tarik-Goa-Kreo.jpg.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/113.%20Obyek%20Wisata%20Goa%20Kreo/gallery_photo/goa-kreo-semarang-5.jpg,,,,https://www.google.com/maps/search/Obyek+Wisata+Goa+Kreo
114,Waduk Jatibarang Mijen,"Waduk Jatibarang Mijen adalah waduk yang terletak di Mijen, Semarang, Jawa Tengah, Indonesia. Waduk ini menawarkan pemandangan indah dan suasana yang tenang. Air jernih waduk yang dikelilingi oleh perbukitan hijau menciptakan panorama yang memukau. Pengunjung dapat menikmati kegiatan seperti perahu dayung, memancing, atau hanya bersantai di tepi waduk sambil menikmati keindahan alam sekitarnya. Waduk Jatibarang Mijen menjadi tempat yang populer bagi wisatawan yang ingin melepaskan penat dan menikmati keindahan alam yang damai.",Cagar Alam,Semarang,"Rp2,500",4.1,"X972+G6P, Jl. Jamalsari Tim. 1, Kedungpane, Kec. Mijen, Kota Semarang, Jawa Tengah 50211",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/114.%20Waduk%20Jatibarang%20Mijen/main/Fasilitas-Area-Pertunjukkan.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/114.%20Waduk%20Jatibarang%20Mijen/gallery_photo/Fasilitas-Waduk-Jatibarang.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/114.%20Waduk%20Jatibarang%20Mijen/gallery_photo/gambar-gardu-pandang-bendungan-jatibarang-semarang.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/114.%20Waduk%20Jatibarang%20Mijen/gallery_photo/maxresdefault.jpg,,,https://www.google.com/maps/search/Waduk+Jatibarang+Mijen
115,Watu Gunung Ungaran,"Watu Gunung Ungaran adalah sebuah situs spiritual yang terletak di Gunung Ungaran, Semarang, Jawa Tengah, Indonesia. Situs ini terkenal dengan batu raksasa yang disebut ""Watu Gunung"" yang memiliki nilai sakral dan dianggap suci oleh masyarakat setempat. Pengunjung dapat naik ke atas batu tersebut untuk menikmati pemandangan alam yang indah dari ketinggian. Watu Gunung Ungaran juga menjadi tempat tujuan bagi para peziarah yang ingin berdoa dan melakukan ritual keagamaan. Tempat ini menawarkan kedamaian dan keharmonisan yang membuatnya menjadi tempat yang menarik untuk mengunjungi bagi mereka yang mencari pengalaman spiritual.",Cagar Alam,Semarang,"Rp25,000",4.3,"Lerep Satu, Lerep, Kec. Ungaran Bar., Kabupaten Semarang, Jawa Tengah 50519",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/115.%20Watu%20Gunung%20Ungaran/main/Watu-Gunung-Ungaran.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/115.%20Watu%20Gunung%20Ungaran/gallery_photo/Objek-Wisata-Watu-Gunung.-Foto-Gmap-Reno-G.-Putra-e1559548047729-1024x640.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/115.%20Watu%20Gunung%20Ungaran/gallery_photo/gazebo-di-atas-danau.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/115.%20Watu%20Gunung%20Ungaran/gallery_photo/image1.jpg,,,https://www.google.com/maps/search/Watu+Gunung+Ungaran
116,Wisata Alam Wana Wisata Penggaron,"Wisata Alam Wana Wisata Penggaron adalah destinasi wisata alam yang terletak di Semarang, Jawa Tengah, Indonesia. Tempat ini menawarkan keindahan alam yang alami dengan suasana yang sejuk dan segar. Pengunjung dapat menikmati pepohonan yang rindang, air terjun yang indah, dan trekking di hutan yang menantang. Terdapat juga fasilitas permainan air, kolam renang, dan tempat berkemah untuk pengunjung yang ingin menghabiskan waktu lebih lama di sini. Wana Wisata Penggaron adalah destinasi yang sempurna untuk melarikan diri dari hiruk-pikuk kota dan menikmati keindahan alam yang menenangkan.",Cagar Alam,Semarang,"Rp10,000",4.1,"VCMC+MPM, Siroto, Susukan, Kec. Ungaran Tim., Kabupaten Semarang, Jawa Tengah 50516",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/116.%20Wisata%20Alam%20Wana%20Wisata%20Penggaron/main/gerbang%20penggaron.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/116.%20Wisata%20Alam%20Wana%20Wisata%20Penggaron/gallery_photo/Bumi-Perkemahan-Wana-Wisata-Penggaron.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/116.%20Wisata%20Alam%20Wana%20Wisata%20Penggaron/gallery_photo/Fasilitas%20Gazebo%20Penggaron.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/116.%20Wisata%20Alam%20Wana%20Wisata%20Penggaron/gallery_photo/capture-2020-03-01-14-49-48-5e5b69f5d541df7c0449e0c2.jpg,,,https://www.google.com/maps/search/Wisata+Alam+Wana+Wisata+Penggaron
117,Wisata Lereng Kelir,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,Cagar Alam,Semarang,"Rp7,000",4.4,"M9PF+WVM, Jl. Ke Dusun Gertas, Gertas, Brongkol, Kec. Jambu, Kabupaten Semarang, Jawa Tengah 50663",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/117.%20Wisata%20Lereng%20Kelir/main/Wisata-Lereng-Kelir-Kab.-Semarang.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/117.%20Wisata%20Lereng%20Kelir/gallery_photo/1568258900882-k2_detail.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/117.%20Wisata%20Lereng%20Kelir/gallery_photo/25-jalanjalan-kelir-foto-utama.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/117.%20Wisata%20Lereng%20Kelir/gallery_photo/be5664b0-f3eb-4da8-b54c-23c32452260d_169.jpeg,,,https://www.google.com/maps/search/Wisata+Lereng+Kelir
118,Wisata Mangrove Tapak,"Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi.","Budaya,Cagar Alam",Semarang,"Rp5,000",4.3,"28JW+H9H, Tugurejo, Kec. Tugu, Kota Semarang, Jawa Tengah 50152",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/118.%20Wisata%20Mangrove%20Tapak/main/hutan-mangrove.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/118.%20Wisata%20Mangrove%20Tapak/gallery_photo/2017-11-20-8.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/118.%20Wisata%20Mangrove%20Tapak/gallery_photo/2017-11-20.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/118.%20Wisata%20Mangrove%20Tapak/gallery_photo/Hutan-Mangrove-Tapak.jpg,,,https://www.google.com/maps/search/Wisata+Mangrove+Tapak
119,Taman Nasional Baluran,"Taman nasional ini terkenal dengan keindahan alamnya yang kaya akan flora dan fauna. Kawasan ini mencakup berbagai ekosistem, seperti hutan bakau, savana, hutan hujan tropis, dan pantai. Taman Nasional Baluran menawarkan pemandangan yang spektakuler, dengan hewan liar seperti banteng, kijang, babi hutan, dan berbagai spesies burung yang dapat ditemui di sana.","Cagar Alam,Taman Nasional",Situbondo,"Rp150,000",4.6,"Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/119.%20Taman%20Nasional%20Baluran/main/BALURAN.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/119.%20Taman%20Nasional%20Baluran/gallery_photo/068068700_1544605153-baluran.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/119.%20Taman%20Nasional%20Baluran/gallery_photo/baluran-2.jpg,,,,https://www.google.com/maps/search/Taman+Nasional+Baluran
120,Desa Wisata Kinahrejo,"Desa Wisata Kinahrejo terletak di Kabupaten Sleman, Yogyakarta, Indonesia. Desa wisata ini terkenal dengan keindahan alamnya yang asri, terutama pemandangan dari kaki Gunung Merapi yang mempesona. Di Desa Wisata Kinahrejo, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau sekadar menikmati keindahan alam yang menakjubkan.",Desa Wisata,Sleman,"Rp5,000",4.3,"Desa Kinahrejo, Kecamatan Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/120.%20Desa%20Wisata%20Kinahrejo/main/bunker-kaliadem.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/120.%20Desa%20Wisata%20Kinahrejo/gallery_photo/20201106094157.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/120.%20Desa%20Wisata%20Kinahrejo/gallery_photo/Kinahrejo4.jpg,,,,https://www.google.com/maps/search/Desa+Wisata+Kinahrejo
121,Taman Nasional Kerinci Seblat,"Taman Nasional Kerinci Seblat terletak di Sumatra, Indonesia. Taman nasional ini terkenal dengan keanekaragaman hayatinya, termasuk flora dan fauna yang endemik di kawasan Sumatra, seperti harimau, gajah, dan orangutan. Di Taman Nasional Kerinci Seblat, pengunjung dapat melakukan berbagai aktivitas seperti hiking, melihat air terjun, atau hanya sekadar bersantai di alam yang asri.","Taman Nasional,Cagar Alam",Solok Selatan,"Rp10,000",4.6,"Jalan Kayu Aro, Kabupaten Kerinci, Jambi 36100, Indonesia.",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/121.%20Taman%20Nasional%20Kerinci%20Seblat/main/TAMAN-NASIONAL-KERINCI-SEBAT2.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/121.%20Taman%20Nasional%20Kerinci%20Seblat/gallery_photo/2316502021-shutterstock_1892809555-(1).jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/121.%20Taman%20Nasional%20Kerinci%20Seblat/gallery_photo/Bukit_Impian_Taman_Nasional_Kerinci_Seblat.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/121.%20Taman%20Nasional%20Kerinci%20Seblat/gallery_photo/hutan-kerinci-seblat.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Kerinci+Seblat
122,Taman Wisata Tirta Alam,"Taman Wisata Alam Tirta Alam adalah sebuah tempat wisata alam yang terletak di Subang, Jawa Barat, Indonesia. Taman ini memiliki area sekitar 250 hektar yang terdiri dari beragam jenis flora dan fauna, serta memiliki panorama alam yang menakjubkan. Di sini, pengunjung dapat menikmati berbagai kegiatan seperti berjalan-jalan di alam terbuka, camping, atau berkunjung ke air terjun yang indah.","Budaya,Cagar Alam",Subang,"Rp20,000",4.2,"Jl. Sagala Herang, RT. 11/14, Sagalaherang Kaler, Sagalaherang, Kec. Sagalaherang, Kabupaten Subang, Jawa Barat 41282",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/122.%20Taman%20Wisata%20Tirta%20Alam/main/2019-09-17.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/122.%20Taman%20Wisata%20Tirta%20Alam/gallery_photo/20190622_112731.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/122.%20Taman%20Wisata%20Tirta%20Alam/gallery_photo/Curahan-air-Curug-Cijalu-Subang-memiliki-ketinggian-mencapai-70-meter-Mr.Njooo-Trip-e1560414790611.jpg,,,,https://www.google.com/maps/search/Taman+Wisata+Tirta+Alam
123,Taman Wisata Alam Curug Cipendok,"Taman Wisata Alam Curug Cipendok adalah tempat wisata yang terletak di Sukabumi, Jawa Barat, Indonesia. Taman ini terkenal dengan air terjunnya yang indah dan berbagai kegiatan seperti berenang, memancing, dan hiking di sekitarnya. Di sini juga terdapat area camping yang cocok untuk melepas penat dan menikmati alam.","Budaya,Cagar Alam",Sukabumi,"Rp9,000",4.4,"M47P+5J7, Dusun II Lebaksiu, Karanganyar, Karangtengah, Kec. Cilongok, Kabupaten Banyumas, Jawa Tengah 53162",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/123.%20Taman%20Wisata%20Alam%20Curug%20Cipendok/main/12-Love-Deck-Ilham-Wahyu-Alfian-e1573786242992.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/123.%20Taman%20Wisata%20Alam%20Curug%20Cipendok/gallery_photo/IMG_20220728_160549-e1658999219999.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/123.%20Taman%20Wisata%20Alam%20Curug%20Cipendok/gallery_photo/Loket-Masuk-Curug-Cipendok.jpg,,,,https://www.google.com/maps/search/Taman+Wisata+Alam+Curug+Cipendok
124,Taman Wisata Alam Situgunung,"Taman Wisata Alam Situgunung adalah tempat wisata alam yang terletak di Sukabumi, Jawa Barat, Indonesia. Taman ini memiliki keindahan alam yang memukau, termasuk air terjun dan danau yang indah. Pengunjung dapat melakukan aktivitas seperti hiking, camping, dan memancing. Taman Wisata Alam Situgunung juga terkenal dengan keberadaan flora dan fauna yang beragam, seperti bunga anggrek dan burung elang.","Budaya,Cagar Alam",Sukabumi,"Rp50,000",4,"Unnamed Road, Tenggerraharja, Kec. Sukamantri, Kabupaten Ciamis, Jawa Barat 46264",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/124.%20Taman%20Wisata%20Alam%20Situgunung/main/WhatsApp_Image_2020-03-11_at_14.12_.03_.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/124.%20Taman%20Wisata%20Alam%20Situgunung/gallery_photo/Panduan-Lengkap-ke-Situ-Gunung-Sukabumi-6.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/124.%20Taman%20Wisata%20Alam%20Situgunung/gallery_photo/harga-tiket-masuk-jembatan-gantung-situ-gunung-suspension-bridge-sukabumi.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/124.%20Taman%20Wisata%20Alam%20Situgunung/gallery_photo/image_750x_5d223c133122d.jpg,,,https://www.google.com/maps/search/Taman+Wisata+Alam+Situgunung
125,Danau Toba,"Danau Toba terletak di Sumatra Utara, Indonesia, dan merupakan danau terbesar di Indonesia. Danau Toba dikenal sebagai tempat wisata yang populer, terutama bagi para pecinta alam dan budaya. Di sekitar danau, terdapat berbagai atraksi wisata seperti air terjun, pantai, pasar tradisional, dan pulau-pulau kecil yang menarik. ","Budaya,Cagar Alam,Desa Wisata",Sumatra Utara,"Rp20,000",4.5,"Pulau Samosir, Kabupaten Samosir, Sumatera Utara, Indonesia",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/125.%20Danau%20Toba/main/we-provide-lake-toba.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/125.%20Danau%20Toba/gallery_photo/610d24fd0501a.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/125.%20Danau%20Toba/gallery_photo/PARIWISATA_STORYNOMICS_TOURISM_shutterstock_385096972_franshendrik_Tambunan_d03d3440db.jpg,,,,https://www.google.com/maps/search/Danau+Toba
126,Ekowisata Mangrove Wonorejo,Hutan Wisata Mangrove Surabaya merupakan wisata yang menggabungkan wisata rekreasi dan edukasi. Di area dengan luas kurang lebih 200 hektar ini ditanami berbagai tanaman bakau. Lokasi wisata ini dikelola dengan baik oleh pemerintah Kota Surabaya. Sehingga wisata ini diminati pengunjung karena tertata rapi dan bersih. Aktivitas wisata yang bisa dilakukan antara lain berkeliling hutan mangrove baik menggunakan perahu atau berjalan kaki . Serta wisata edukasi mengenai ekosistem sekitar.,"Cagar Alam,Taman Hiburan",Surabaya,Gratis,4.3,"Jl. Wonorejo Timur No.1, Wonorejo, Kec. Rungkut, Surabaya, Jawa Timur 60296",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/126.%20Ekowisata%20Mangrove%20Wonorejo/main/620f20f9e33ad.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/126.%20Ekowisata%20Mangrove%20Wonorejo/gallery_photo/010480200_1415678099-3_indoturs_com.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/126.%20Ekowisata%20Mangrove%20Wonorejo/gallery_photo/detail_42_04.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/126.%20Ekowisata%20Mangrove%20Wonorejo/gallery_photo/ekowisata-mangrove-wonorejo.jpg,,,https://www.google.com/maps/search/Ekowisata+Mangrove+Wonorejo
